feature_1,feature_2,feature_3,feature_4,feature_5
1.0,-1.0,1.0,1.0,0.0
0.329941,0.9604074,0.12000484,-0.1283077,1.0
-1.0,0.6752258,1.0,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,-0.055386662,1.0
0.3605946,-0.06169343,0.89684343,0.32993934,0.0
-1.0,1.0,-1.0,-0.98368025,0.0
1.0,1.0,-0.28526223,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,-1.0,-0.103441596,0.0
-1.0,0.043642938,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,1.0
0.27676064,1.0,0.33787778,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,-0.37417087,-1.0,0.0
-1.0,1.0,-1.0,0.95242107,0.0
-1.0,-0.99266976,1.0,1.0,0.0
-0.39751232,1.0,0.8857728,1.0,0.0
0.553052,1.0,1.0,0.8928031,0.0
1.0,-0.49055183,1.0,-1.0,1.0
-1.0,-1.0,-0.4684114,1.0,0.0
1.0,0.970129,-1.0,-1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
-0.77749324,-0.12769437,-1.0,0.7832111,1.0
1.0,1.0,-1.0,-1.0,1.0
-1.0,1.0,-1.0,-1.0,1.0
-0.99983025,-1.0,-1.0,0.26608813,0.0
-1.0,-0.033785522,-1.0,-0.7136504,1.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,1.0
-1.0,1.0,-0.3743232,1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,0.43855616,1.0,1.0,0.0
-1.0,-1.0,1.0,-1.0,0.0
1.0,0.19876571,1.0,0.7066113,0.0
-1.0,-1.0,0.8992806,0.107242465,0.0
-1.0,1.0,-1.0,-0.86386406,0.0
1.0,1.0,-1.0,0.6160037,0.0
-1.0,-0.6779903,1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
-1.0,-0.7721016,1.0,1.0,0.0
1.0,1.0,1.0,-0.47142315,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,0.75160515,-1.0,1.0,0.0
0.57447994,-0.06975782,-0.4815985,1.0,0.0
-0.5243463,-1.0,0.78083634,1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,0.87252986,0.0
-1.0,1.0,-1.0,-0.3382517,0.0
1.0,-1.0,1.0,0.5611813,1.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-0.7123153,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
-1.0,-1.0,-0.94771206,-0.71304417,0.0
1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,1.0
-0.12608919,-1.0,1.0,0.4140544,0.0
-1.0,0.6178621,-1.0,1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,-1.0,-0.9278587,0.0
1.0,1.0,-1.0,-0.070763946,1.0
-1.0,0.5197383,1.0,-0.6476662,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,0.76726186,-1.0,0.15926003,0.0
-1.0,0.09099084,-1.0,-1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
1.0,1.0,-0.8556243,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,-0.0003106594,0.0
1.0,1.0,-1.0,1.0,1.0
-0.7137021,-0.7937331,0.63664883,1.0,1.0
1.0,-1.0,1.0,0.17706728,1.0
1.0,-1.0,1.0,-0.7749294,0.0
1.0,-1.0,1.0,0.95240384,0.0
1.0,1.0,-1.0,-0.6884081,0.0
-1.0,-1.0,1.0,1.0,1.0
1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,0.9684859,-0.27546835,0.18608057,1.0
-0.044760525,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-0.06457224,1.0,0.0
-1.0,1.0,-1.0,-1.0,1.0
0.6816317,-0.43710357,0.68294895,-0.36975673,0.0
-1.0,-1.0,0.31737238,-0.84441376,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
-1.0,1.0,-1.0,0.6226279,0.0
1.0,-0.6319367,1.0,-1.0,0.0
-0.77714425,1.0,0.24640062,0.029855609,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
1.0,-1.0,-1.0,0.64636785,1.0
-1.0,1.0,-0.6614658,1.0,1.0
-1.0,1.0,-0.81604004,1.0,1.0
-1.0,1.0,-1.0,1.0,1.0
-0.0725752,-0.51993746,-0.07190302,-1.0,1.0
1.0,-0.4796524,1.0,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
-0.115848005,1.0,1.0,-1.0,1.0
1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,0.3967686,1.0,0.0
1.0,-1.0,-0.015888177,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
0.25333065,-1.0,-1.0,-1.0,0.0
1.0,-0.5223581,0.82039475,1.0,1.0
0.6367915,1.0,-0.22221941,-0.53748906,0.0
-1.0,-1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,-0.60579634,1.0
-1.0,-1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,1.0,-1.0,0.0
0.81520414,-0.9254936,-1.0,-1.0,0.0
1.0,-1.0,-1.0,-0.0010205507,1.0
1.0,-1.0,1.0,1.0,1.0
-0.9800979,-1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,-1.0,-0.98035955,0.0
-1.0,-1.0,-1.0,1.0,0.0
0.69159424,-0.7619645,1.0,-0.8239329,0.0
1.0,1.0,0.77887094,1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,0.0
1.0,0.12476617,-1.0,0.17378497,0.0
1.0,-1.0,1.0,0.91997874,1.0
1.0,-0.28519464,-1.0,-1.0,0.0
-0.65363353,1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,-1.0,0.69306594,0.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.08996537,1.0,1.0
-1.0,1.0,-1.0,-0.09062064,0.0
1.0,1.0,-1.0,-1.0,1.0
-0.4340222,0.28634617,1.0,0.24293615,0.0
-1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
-1.0,0.25062907,1.0,-0.97301555,0.0
0.269538,-1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,-0.99324214,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,1.0
-1.0,-1.0,-1.0,1.0,1.0
0.11195603,-1.0,1.0,-0.5094576,0.0
0.1585188,1.0,1.0,1.0,0.0
0.7256854,-1.0,-1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,-1.0,1.0
1.0,0.9243468,-1.0,0.8012676,1.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,0.9761718,0.0
1.0,1.0,-1.0,-0.50883186,0.0
1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,0.15567744,0.0
1.0,1.0,-1.0,1.0,0.0
-0.38134706,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,-1.0,0.0
-0.2926568,0.16376612,-0.18801278,-0.41614503,0.0
-1.0,-1.0,1.0,-1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,1.0,0.1041446,1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
1.0,1.0,1.0,-0.12161827,0.0
1.0,-1.0,1.0,-0.3040204,0.0
1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,-1.0,-0.4165814,0.0
1.0,1.0,-1.0,0.61042196,1.0
1.0,1.0,-1.0,1.0,0.0
-0.17646042,1.0,-1.0,-1.0,1.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
0.1583241,0.012269363,1.0,-0.7882909,0.0
-1.0,1.0,0.6128546,-1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,1.0,0.5709526,0.0
1.0,1.0,-0.67961234,-0.95192593,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,1.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,-1.0,-1.0,0.45037538,1.0
1.0,0.5751884,-1.0,1.0,1.0
1.0,-1.0,1.0,-1.0,0.0
0.30766407,-0.40773982,1.0,1.0,0.0
-1.0,-0.7748989,1.0,-1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,-1.0,0.0
-0.31389695,-1.0,-0.09103221,0.6059549,0.0
1.0,-1.0,-1.0,1.0,0.0
-0.74161327,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0
1.0,-0.022266865,1.0,-1.0,0.0
0.8668907,1.0,-1.0,1.0,0.0
-1.0,-1.0,0.46529078,-0.11377859,0.0
-1.0,-1.0,-0.75393474,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-0.9264692,-0.14446288,1.0,1.0,1.0
0.6752709,-1.0,1.0,0.7106813,1.0
0.49432695,0.737874,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,1.0
1.0,-0.49595642,1.0,-1.0,1.0
1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.48820418,0.0
1.0,1.0,0.510226,1.0,0.0
1.0,1.0,-0.080769,1.0,0.0
1.0,1.0,1.0,1.0,0.0
0.06679827,-1.0,1.0,1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
0.41469404,-1.0,-0.17427635,-1.0,1.0
1.0,0.044214636,0.8950491,0.12642401,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
1.0,-1.0,-0.23311177,0.8118926,1.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,-0.9213126,0.0
-0.0116221905,-1.0,-0.1624499,1.0,1.0
1.0,1.0,-0.9881742,1.0,0.0
0.12433925,1.0,-1.0,1.0,1.0
-0.1415191,1.0,-1.0,-1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
-0.827992,-0.003871739,-0.68973607,-0.06886499,0.0
1.0,-1.0,-0.040311724,-0.65548885,0.0
1.0,-1.0,-1.0,-0.4384923,1.0
0.5033614,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
-0.11943424,1.0,1.0,1.0,0.0
1.0,-1.0,0.72654265,0.56421703,0.0
-0.38195258,0.24079034,-0.9920156,-0.6841966,1.0
-1.0,-1.0,1.0,-0.30701268,1.0
1.0,0.7824576,1.0,-0.9858248,0.0
1.0,-0.79686594,0.46040705,1.0,0.0
-1.0,1.0,-0.47720438,-1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,1.0,-0.57530886,-1.0,0.0
0.21285284,1.0,1.0,0.7275427,0.0
1.0,-0.2163015,-1.0,0.7200993,0.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-1.0,-1.0,1.0
1.0,-1.0,1.0,-1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,-0.8940417,-0.21965232,0.3854395,0.0
0.90627813,-1.0,-1.0,1.0,0.0
1.0,-0.80111253,1.0,-1.0,0.0
1.0,1.0,1.0,-0.26450247,0.0
0.4980923,1.0,1.0,0.12957144,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,0.7530256,1.0,1.0,1.0
0.66342926,-1.0,-0.27525073,0.96471196,1.0
-1.0,-1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,-1.0,0.0
1.0,1.0,1.0,0.66105074,0.0
1.0,1.0,0.36758628,-1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
0.71688503,-1.0,-0.4049506,0.26109213,0.0
1.0,1.0,-0.45096558,1.0,0.0
0.43302733,-1.0,-1.0,-1.0,0.0
-0.9379061,1.0,1.0,-0.7911163,1.0
-1.0,1.0,1.0,-1.0,1.0
-1.0,0.25776604,1.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-0.49054518,0.0011652708,1.0
0.3523943,-0.81770694,-0.7129344,0.5153903,1.0
1.0,1.0,-1.0,-1.0,0.0
0.2504521,1.0,1.0,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-0.99168676,0.3081857,1.0
0.6577126,-0.88752913,-0.25528798,0.023691073,1.0
1.0,-1.0,-1.0,1.0,1.0
-1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,0.1477325,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,0.5914142,0.8536358,0.0
0.5344542,-0.11237829,-0.15716688,0.79201686,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,0.31369495,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
0.5318744,0.0910705,0.5502932,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,-0.27961636,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
-0.92494667,-0.38311708,-1.0,-1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
0.8451203,-1.0,1.0,0.49810496,1.0
1.0,-0.10821749,0.12956467,-0.58523023,0.0
-1.0,1.0,-0.36436793,1.0,0.0
-0.611027,-0.5339061,1.0,1.0,0.0
1.0,1.0,-1.0,-0.12398422,0.0
-1.0,1.0,1.0,1.0,1.0
-1.0,0.8813682,-1.0,1.0,0.0
0.2802196,1.0,0.13976687,0.16231579,0.0
1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,0.77038246,0.37808976,1.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,-0.74897265,0.0
1.0,1.0,0.97295016,0.6104055,0.0
0.21216622,-1.0,-0.66231936,0.10681911,0.0
1.0,0.08550495,-1.0,1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,-0.07636969,-1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-0.38565314,-1.0,-0.86830103,0.0
1.0,-0.6866534,-0.68605024,0.020597104,0.0
-1.0,1.0,-1.0,-0.41529608,0.0
-1.0,1.0,1.0,1.0,1.0
0.50511396,-1.0,1.0,1.0,0.0
0.21557477,1.0,-1.0,1.0,1.0
-1.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
0.5475879,-1.0,-0.150536,-1.0,1.0
0.86667526,1.0,0.7382489,0.63889796,1.0
-1.0,-1.0,1.0,-0.48812878,0.0
0.8992023,1.0,-1.0,0.584635,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-0.6464634,1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,-0.95540285,1.0
-1.0,-1.0,1.0,-1.0,0.0
0.6666077,-1.0,1.0,-1.0,0.0
-0.014385551,0.15380722,1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
0.9032953,0.9251541,-1.0,-0.23819616,1.0
-0.15626872,-1.0,-0.5121005,0.06714045,0.0
-1.0,-1.0,1.0,0.96111715,0.0
-1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,-1.0,1.0
0.3255393,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-0.9808986,-0.97496724,-0.024256289,-0.4752,1.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,0.7139949,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
0.21033916,1.0,-1.0,0.064548016,0.0
0.7758634,-0.2702928,0.05882922,-0.4779228,0.0
0.33944723,-0.8137635,-0.5533863,-0.21036135,0.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,-1.0,1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
1.0,0.8666823,-1.0,-1.0,0.0
-0.27254498,0.4848545,-0.98743236,-0.3349744,1.0
1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,-1.0,-0.110620424,-1.0,0.0
-1.0,0.28793806,1.0,0.9597535,0.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,1.0
0.76958907,1.0,-1.0,0.8416548,0.0
0.9887804,0.34845304,-1.0,0.20775898,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,-0.14530896,1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
1.0,-1.0,1.0,-1.0,1.0
1.0,-0.29902354,0.9464876,0.33612236,0.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,1.0,0.24466372,0.0
1.0,-1.0,1.0,-0.7341949,0.0
-0.5457386,-1.0,1.0,-0.1808958,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,-0.14870001,0.35525647,0.0
1.0,1.0,-1.0,0.028772116,1.0
-1.0,-1.0,0.8840016,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-0.8967057,-1.0,1.0,-0.046422005,0.0
1.0,-1.0,0.7970714,1.0,1.0
1.0,-1.0,1.0,0.05193734,0.0
1.0,1.0,-0.1348246,0.21349162,1.0
1.0,-1.0,1.0,-1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,0.055685103,1.0,1.0
1.0,-0.058781862,-1.0,1.0,0.0
-0.9700129,-1.0,-1.0,1.0,1.0
-1.0,0.13095385,1.0,-0.71925735,0.0
1.0,-0.21533597,0.06370577,-0.4991994,1.0
1.0,1.0,-0.798154,0.8105837,0.0
1.0,-1.0,0.8335922,1.0,1.0
-1.0,0.13340819,0.6734205,1.0,0.0
1.0,1.0,-1.0,0.22821963,1.0
1.0,-1.0,-1.0,-1.0,0.0
-1.0,-0.79292405,1.0,-1.0,1.0
0.22711664,0.8436017,-1.0,0.60889804,0.0
-1.0,-1.0,0.29139262,-1.0,1.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
-0.7216196,-1.0,-1.0,-0.9680691,0.0
-1.0,1.0,-1.0,1.0,1.0
0.17889142,-0.6751552,-0.25366676,-0.049026772,1.0
1.0,1.0,0.97107697,0.18558884,0.0
-1.0,1.0,-0.9145782,-1.0,0.0
1.0,1.0,1.0,1.0,1.0
1.0,-1.0,-0.89271706,-1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,-0.2600733,1.0,0.6997757,0.0
-1.0,-1.0,-0.47622526,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,-0.7489983,0.0
0.5245047,-0.46780103,-0.3024437,-0.049557492,0.0
-1.0,0.43093735,-0.24698901,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
0.08158499,1.0,1.0,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,0.085125566,0.0
-1.0,1.0,-0.0070094913,-1.0,0.0
1.0,1.0,-0.77618295,0.58568555,0.0
-1.0,-1.0,-1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
-0.28891957,0.14018431,-1.0,0.9978234,0.0
1.0,0.8196676,-1.0,0.9162886,1.0
1.0,0.45921606,1.0,-1.0,1.0
1.0,-1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,-1.0,1.0
1.0,-1.0,1.0,0.76031846,1.0
-1.0,-0.08837941,-1.0,1.0,0.0
-0.5373483,1.0,0.57517815,-0.26814032,1.0
-1.0,-1.0,-0.96408755,1.0,0.0
-1.0,0.87318015,0.48502368,-0.24509645,1.0
1.0,-1.0,-1.0,-0.68893766,0.0
-0.35417163,-1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,0.79614234,0.28243607,0.40378523,0.0
-0.29008555,0.9196952,-1.0,-0.5955494,1.0
-1.0,1.0,0.3387662,-1.0,0.0
1.0,-1.0,1.0,0.25691855,0.0
1.0,1.0,1.0,0.13573968,0.0
1.0,1.0,1.0,-1.0,1.0
-1.0,1.0,-0.50699544,1.0,0.0
-0.1613389,0.7858561,-0.6536934,-0.7504295,0.0
-1.0,-1.0,-1.0,-1.0,0.0
1.0,-0.22193432,1.0,-1.0,0.0
1.0,0.5723875,0.47245008,-1.0,1.0
-1.0,-0.7360871,-1.0,0.8866028,1.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,1.0
1.0,-1.0,0.69734806,-1.0,1.0
0.12499961,0.44371045,0.20598355,0.552091,1.0
1.0,-1.0,0.30915534,1.0,0.0
-1.0,1.0,-1.0,-1.0,1.0
-1.0,-0.04616034,1.0,0.55867577,1.0
1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,-0.46201468,0.0
0.8874408,1.0,-0.17382026,0.9916492,0.0
1.0,1.0,1.0,0.6925962,1.0
0.67450756,1.0,-0.047331184,-1.0,0.0
1.0,-0.5370732,-0.96421325,0.39658266,1.0
1.0,-1.0,0.47202337,-1.0,0.0
1.0,1.0,-1.0,-0.16205096,0.0
1.0,-1.0,1.0,-0.95790195,0.0
0.36035615,-0.2288771,-0.8497138,0.27978688,1.0
0.25239038,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
0.8197249,-1.0,-1.0,0.8475335,0.0
1.0,-1.0,-0.16969135,-0.6014229,1.0
1.0,-1.0,1.0,1.0,0.0
1.0,-0.04940579,-0.56573737,0.26546025,0.0
-0.42506254,-1.0,1.0,1.0,0.0
-1.0,1.0,1.0,1.0,1.0
1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-0.71310943,-0.22712193,0.0
1.0,-0.70345414,1.0,1.0,0.0
-1.0,-1.0,-0.6040998,-0.5494982,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,-1.0,1.0
-1.0,-0.9918284,1.0,1.0,1.0
-1.0,-1.0,1.0,-1.0,1.0
-0.65693086,0.69463456,-1.0,0.66479075,1.0
1.0,0.3999632,1.0,0.113784075,0.0
1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,-0.8662989,-0.12854269,0.0
-1.0,1.0,1.0,0.9071761,0.0
-0.5990342,1.0,-1.0,1.0,0.0
1.0,-0.62872136,-1.0,1.0,0.0
0.6084293,-0.46530193,-1.0,-0.11288263,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,-0.78658974,1.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
0.56261677,0.06831291,-0.3594702,0.027076542,0.0
1.0,-1.0,1.0,-0.75750136,1.0
1.0,1.0,1.0,1.0,0.0
0.4554685,-0.7064028,-0.8804313,0.317388,0.0
1.0,1.0,-0.52913785,-1.0,1.0
-1.0,1.0,0.5148826,1.0,0.0
1.0,1.0,1.0,1.0,0.0
0.2211551,0.694748,0.39009148,0.7786677,0.0
-0.8948435,1.0,0.6010469,0.59577644,0.0
-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-0.43712366,0.033435345,1.0
-0.812364,-0.50321114,0.6803823,-0.06098801,0.0
1.0,-0.18823409,1.0,-0.7558092,0.0
0.7190715,-0.93033415,-0.17911495,-0.82893825,0.0
-1.0,1.0,1.0,0.5601283,0.0
1.0,1.0,1.0,0.7570634,0.0
-1.0,-1.0,1.0,0.36442387,0.0
1.0,1.0,-0.4601869,0.8883538,0.0
-1.0,-1.0,-1.0,1.0,1.0
-1.0,-0.36120546,1.0,1.0,1.0
-0.13366753,-1.0,1.0,-0.78905666,0.0
-1.0,1.0,1.0,1.0,0.0
-0.67038894,0.86837614,-1.0,1.0,1.0
0.2651138,0.4059341,-1.0,1.0,0.0
-1.0,0.058330774,-1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
-0.56877214,-1.0,-0.8829495,-0.49240777,1.0
-1.0,-1.0,-0.21990968,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-0.092512846,1.0,-1.0,-1.0,1.0
1.0,1.0,-0.7367001,-0.98241,0.0
-1.0,0.7923975,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,1.0,0.80612314,-0.09201646,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,1.0
1.0,1.0,1.0,-0.10307789,0.0
-0.42319012,0.5201229,-0.021958247,-1.0,0.0
