feature_1,feature_2,feature_3,feature_4,feature_5
1.0,0.4083327,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-0.36029387,1.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,-0.76227456,1.0,0.0
1.0,1.0,1.0,1.0,0.0
0.2875148,-0.042159844,0.029840216,1.0,1.0
-1.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,0.8832374,-0.9617102,0.0
-1.0,1.0,-1.0,0.36922133,0.0
-1.0,0.32559335,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
1.0,0.44885,-1.0,0.09508157,0.0
-1.0,-1.0,1.0,1.0,1.0
1.0,-1.0,-0.08847739,1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
-1.0,-0.20246394,1.0,1.0,1.0
0.16184905,-0.64113283,1.0,-0.06615937,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-0.72861236,1.0,1.0
-0.12727198,-0.5172083,-1.0,1.0,0.0
-1.0,-1.0,-1.0,0.2622894,0.0
0.61545175,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,1.0,-0.7536513,-0.9734113,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-0.8880943,1.0,0.0
-1.0,0.48951215,-1.0,0.6996367,0.0
0.21938479,-0.5407877,-1.0,-0.18460569,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,-1.0,-0.707375,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,-0.05674386,1.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,0.39397204,0.0
0.65540874,-1.0,-1.0,-1.0,0.0
1.0,0.34419253,1.0,1.0,0.0
1.0,0.5221631,-1.0,-1.0,0.0
1.0,-1.0,0.9292573,1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,0.78418887,0.14784944,1.0
-0.051780477,0.716845,-0.43338037,0.9147327,1.0
1.0,0.14654267,-1.0,1.0,0.0
0.035709232,1.0,-1.0,-0.24020052,0.0
-1.0,1.0,1.0,1.0,1.0
1.0,1.0,-1.0,0.62368083,0.0
1.0,-0.96929,0.9399414,0.3510369,0.0
1.0,1.0,-1.0,-0.5898595,1.0
1.0,1.0,1.0,0.057134867,0.0
-1.0,-0.013250828,-1.0,-1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,0.7421067,-0.19813466,0.0
1.0,-0.70472276,-1.0,1.0,0.0
1.0,-1.0,-0.40127313,1.0,1.0
1.0,0.58305174,-1.0,1.0,0.0
0.34936932,-1.0,0.33453858,0.12938458,0.0
1.0,0.35133305,-0.5899636,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
-1.0,0.24466193,-1.0,0.5200418,0.0
1.0,-0.083431244,1.0,1.0,0.0
-1.0,0.6367855,0.32536605,-1.0,1.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,-0.10177457,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,0.09288496,-0.930936,1.0,1.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-0.15937728,1.0,-0.886235,-0.8750707,1.0
-1.0,1.0,-0.5974457,1.0,0.0
0.90118474,1.0,1.0,0.630465,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
1.0,-0.15068267,1.0,-0.52420795,0.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,-0.86680543,1.0,0.7538743,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,0.0032904297,-1.0,1.0,0.0
1.0,0.19213273,-0.069490284,1.0,0.0
-1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
0.8653562,0.44421625,-1.0,0.6377675,1.0
-0.9179945,0.03291455,1.0,1.0,0.0
1.0,-1.0,0.24874018,1.0,0.0
-0.3802383,1.0,1.0,1.0,0.0
-0.33125088,1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
1.0,-1.0,-0.47094572,1.0,0.0
0.9689734,1.0,-1.0,1.0,0.0
1.0,1.0,-0.5941887,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-0.25636762,1.0,-1.0,0.8741813,1.0
-0.17783147,1.0,-1.0,1.0,0.0
1.0,-1.0,0.5516912,1.0,0.0
-1.0,1.0,-0.7081275,1.0,0.0
1.0,1.0,-1.0,-1.0,1.0
0.19177473,0.6154784,-1.0,1.0,1.0
1.0,-1.0,-0.32058352,1.0,0.0
-1.0,1.0,-1.0,-0.86674523,1.0
1.0,1.0,1.0,1.0,0.0
0.2345109,-1.0,0.12414071,1.0,1.0
1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,1.0,0.21758652,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-0.7457018,1.0,1.0
0.78994614,-0.4527334,-0.9730975,0.4886858,0.0
1.0,1.0,-1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,1.0
1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-0.5912141,-0.2151289,1.0
-1.0,0.042118974,-1.0,-0.19134712,0.0
-1.0,1.0,-1.0,0.7659787,0.0
1.0,1.0,-1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,0.95828044,-0.79388064,1.0,0.0
0.68639517,1.0,1.0,0.9662492,1.0
1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,0.9146198,1.0,0.0
-1.0,1.0,0.81000876,-1.0,0.0
-0.10722922,-1.0,-1.0,-0.045041084,0.0
1.0,1.0,1.0,1.0,0.0
1.0,0.27623034,-0.77464473,0.47971842,0.0
1.0,-0.6957943,0.01666221,1.0,0.0
1.0,-1.0,-1.0,-1.0,1.0
-1.0,0.08405564,-1.0,0.0070112944,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,-0.17243549,1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,-1.0,-1.0,1.0
-1.0,-1.0,-1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,0.0
-0.6112896,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,0.64753973,-0.8783575,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,0.76067203,1.0,-0.8693886,0.0
-0.5810907,-1.0,-1.0,1.0,0.0
-1.0,0.25143436,0.15688059,1.0,1.0
-1.0,1.0,-1.0,0.54725957,0.0
0.47887543,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
0.3463071,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,0.33511007,0.0
1.0,0.6112272,-0.31541687,0.91251755,0.0
-1.0,1.0,-0.961753,0.34728038,0.0
1.0,0.7011285,-1.0,1.0,0.0
-1.0,1.0,1.0,-0.82016635,1.0
-1.0,-1.0,-0.89362943,1.0,0.0
1.0,-1.0,-0.4937928,1.0,0.0
-1.0,-1.0,1.0,0.4745351,0.0
1.0,-1.0,-1.0,0.2142806,0.0
1.0,-1.0,-1.0,0.04838252,0.0
1.0,-1.0,-0.81348693,1.0,0.0
1.0,1.0,-0.96784294,-0.75095767,1.0
-0.8355485,1.0,0.1428825,0.802536,0.0
-1.0,-1.0,-1.0,1.0,0.0
0.40192997,-1.0,-1.0,-1.0,1.0
0.725175,1.0,-1.0,1.0,0.0
0.84785795,1.0,-1.0,1.0,0.0
-0.5269306,1.0,1.0,1.0,0.0
-0.35613948,1.0,-0.21778724,-0.8632622,0.0
-1.0,1.0,-0.46183884,1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
0.92898697,1.0,1.0,1.0,1.0
1.0,0.7035063,-0.8663306,1.0,0.0
-1.0,0.6770062,-0.38665852,-1.0,0.0
-1.0,-0.9015103,-1.0,0.7723496,0.0
1.0,-0.0059967637,-0.31815898,0.61763984,0.0
-1.0,-1.0,-1.0,0.67583025,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,0.917583,0.27475956,1.0,0.0
0.0425878,-0.95831066,1.0,1.0,0.0
1.0,-1.0,-1.0,-0.6137605,0.0
-1.0,1.0,1.0,0.9502799,0.0
1.0,1.0,1.0,1.0,0.0
1.0,0.77373224,1.0,0.45444763,0.0
-0.9304508,1.0,1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
-0.7195076,1.0,0.6888077,1.0,0.0
-1.0,-1.0,1.0,1.0,1.0
0.2531336,-1.0,-0.5987209,1.0,0.0
0.7465944,1.0,0.32243913,-1.0,1.0
1.0,1.0,-0.24917004,-1.0,0.0
1.0,0.4479164,-0.19076627,1.0,0.0
0.5185296,0.9979737,0.65343034,1.0,1.0
-0.591995,-1.0,1.0,-1.0,0.0
-1.0,0.48253918,1.0,1.0,0.0
-0.08650541,0.8911853,-0.1665335,0.5818783,0.0
-0.3099379,-1.0,1.0,-0.20214581,0.0
0.5960988,-0.12753725,-1.0,-1.0,0.0
-1.0,-0.35349298,1.0,1.0,0.0
-1.0,0.5506774,-1.0,-0.8712964,0.0
-0.18972208,1.0,1.0,1.0,0.0
-1.0,0.19501913,1.0,1.0,0.0
-1.0,0.86274683,-0.6059101,0.054071665,0.0
-1.0,-1.0,1.0,0.42885488,0.0
1.0,-0.47828418,1.0,1.0,1.0
1.0,1.0,-0.7632904,0.95505434,1.0
0.62152964,1.0,-1.0,-0.52962184,0.0
-1.0,1.0,-1.0,-1.0,1.0
0.8699145,-1.0,-1.0,0.06478679,1.0
-0.27296725,1.0,-0.3560758,0.96115017,0.0
-1.0,0.38777095,-1.0,1.0,0.0
-0.25464445,1.0,1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
0.44427088,-1.0,-1.0,1.0,0.0
-1.0,-0.3238323,0.7711309,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
-0.055561304,1.0,0.013724446,0.3760721,1.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,0.22033349,-1.0,0.0
1.0,1.0,1.0,0.48405385,0.0
1.0,1.0,1.0,1.0,0.0
0.6915833,1.0,0.15100297,-1.0,0.0
-0.5921424,0.10818973,1.0,-1.0,1.0
1.0,-1.0,0.77068067,1.0,0.0
1.0,-0.7331981,1.0,-0.3575709,0.0
0.2750107,-1.0,-1.0,1.0,0.0
-1.0,-0.25865299,1.0,0.43675196,0.0
-1.0,0.5607002,-1.0,0.77298486,0.0
-1.0,-1.0,1.0,-0.15508235,0.0
1.0,-1.0,1.0,1.0,0.0
-0.9721085,1.0,-0.63603413,1.0,1.0
0.89641654,1.0,-0.3769662,-0.73612094,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-0.1193385,-1.0,-1.0,1.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,0.6346213,-0.48594183,-0.64537376,0.0
-1.0,-1.0,1.0,0.56609726,1.0
-0.9301195,1.0,0.60494345,1.0,0.0
0.048231885,-0.5091673,-1.0,-0.18433881,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-0.62439144,-1.0,0.3858043,0.0
0.878132,1.0,-0.15016721,1.0,1.0
1.0,-1.0,-1.0,0.8587043,0.0
1.0,-1.0,1.0,1.0,1.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,1.0,0.3429588,0.0
-1.0,-1.0,-1.0,0.50275105,0.0
-0.09140134,-0.923488,1.0,-0.19367652,0.0
-1.0,-1.0,-1.0,1.0,1.0
0.9785181,-1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,-0.55616605,0.0
1.0,0.48280424,-1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
0.33921927,-1.0,-1.0,-0.11965573,0.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,-0.30935353,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
0.57275516,1.0,0.8828596,0.40631145,0.0
0.3846839,-0.49709302,-1.0,0.38326898,1.0
0.75379723,0.27544028,1.0,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,0.5415069,0.0
-0.26499867,-0.65167856,1.0,-1.0,0.0
-1.0,1.0,1.0,0.8541759,1.0
-1.0,1.0,1.0,0.97943735,0.0
1.0,1.0,0.8733587,1.0,0.0
1.0,-1.0,1.0,-0.8176625,0.0
1.0,-0.04136923,-1.0,0.4344741,0.0
0.24461839,0.6122372,-1.0,0.47367525,0.0
1.0,-0.12869678,-1.0,1.0,0.0
1.0,0.79630756,1.0,1.0,1.0
1.0,-1.0,-1.0,1.0,1.0
1.0,-0.55096716,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,0.23148428,1.0,0.0
-1.0,1.0,-1.0,-0.08057189,0.0
0.29453582,-1.0,-0.58558464,0.8867351,0.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,0.46370852,0.0
-0.22482416,0.13329342,0.14451456,-0.4664516,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
1.0,0.43450943,-1.0,1.0,0.0
-0.15717897,-0.30379832,0.5973513,1.0,0.0
1.0,-1.0,0.47259417,1.0,0.0
1.0,1.0,1.0,-1.0,0.0
-0.11569911,-1.0,-1.0,1.0,0.0
1.0,0.12221223,-1.0,0.34956312,0.0
-1.0,1.0,1.0,1.0,1.0
-1.0,1.0,-1.0,0.57402456,0.0
-1.0,-1.0,1.0,-0.040429592,0.0
1.0,0.39116943,1.0,1.0,0.0
0.44249603,1.0,-1.0,0.68432355,0.0
-1.0,-0.4435642,-0.19823594,0.6957515,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,1.0
1.0,1.0,0.32760462,-1.0,1.0
1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
1.0,-0.1295672,1.0,0.6802666,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,0.5195723,0.3382689,-0.9991729,0.0
-1.0,0.70594734,1.0,-0.78095543,0.0
-1.0,1.0,0.059936047,1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
0.63447857,0.007815301,0.33212462,-1.0,0.0
-0.9961827,-1.0,0.033136815,1.0,0.0
1.0,-1.0,1.0,0.068293095,1.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
0.98861027,-1.0,-0.19907221,0.7095599,0.0
-1.0,-1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.6698271,0.0
-1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,0.4654561,1.0,1.0,1.0
-1.0,0.31918478,1.0,-0.43864584,0.0
-1.0,1.0,1.0,0.721297,1.0
0.41439664,1.0,-0.56792426,-0.86526096,1.0
0.6682492,-0.12896088,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
-0.8553986,1.0,1.0,-0.4095242,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,-0.024746776,0.0
1.0,0.08195931,0.9163904,1.0,0.0
1.0,0.18767554,-1.0,1.0,1.0
-1.0,1.0,-0.09957841,1.0,0.0
1.0,-0.5280827,1.0,1.0,1.0
-1.0,1.0,-1.0,0.73700726,0.0
1.0,-1.0,-1.0,0.21021068,1.0
-1.0,-1.0,1.0,0.5399082,0.0
0.1684876,0.09705361,-0.026298732,-0.0035476685,0.0
-1.0,1.0,1.0,1.0,1.0
1.0,-1.0,-1.0,-1.0,0.0
-1.0,0.688725,-1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-0.8945532,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-0.23090523,1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,0.0
0.64280957,-1.0,-1.0,1.0,0.0
0.74418366,1.0,1.0,1.0,0.0
0.1303313,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,0.048519135,0.0
-0.4044601,-0.8546423,-0.10337074,-0.7286105,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,0.22908166,1.0,0.0
-1.0,1.0,1.0,0.8697046,0.0
0.41846925,-1.0,1.0,-0.59066105,0.0
-1.0,1.0,-0.3999012,1.0,0.0
1.0,1.0,-0.30638295,1.0,0.0
1.0,1.0,1.0,1.0,1.0
1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,-1.0,-0.8010924,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
0.53809357,0.7000207,0.19299448,-0.9207104,0.0
1.0,1.0,-0.6583406,1.0,0.0
-1.0,1.0,-1.0,0.9223643,0.0
-1.0,-1.0,-1.0,0.7344741,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-0.18132764,1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,0.86709416,-0.63559693,1.0,1.0
1.0,-1.0,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-0.081037626,-0.48085678,0.37787977,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-0.9429501,1.0,1.0,0.0
-1.0,-1.0,1.0,0.5877412,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,-0.8950778,1.0,1.0
1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,-1.0,0.3109641,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,-0.106206715,1.0,0.48724806,0.0
-1.0,1.0,1.0,1.0,0.0
0.8411771,-0.2546354,0.8902827,1.0,0.0
1.0,-0.3303883,1.0,1.0,0.0
-0.26503426,1.0,-0.5964178,1.0,0.0
-1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,0.29158378,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
0.65552306,1.0,1.0,0.5124786,0.0
-1.0,-1.0,0.22991878,1.0,0.0
1.0,-1.0,0.13898683,0.3037343,1.0
-0.56965685,1.0,1.0,0.670333,0.0
1.0,-1.0,-1.0,1.0,0.0
-0.38012782,-0.58238924,0.5138823,-1.0,1.0
1.0,-1.0,1.0,1.0,0.0
0.21778819,-1.0,-1.0,0.7095591,1.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
0.07559216,-0.20892459,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
0.45722333,1.0,1.0,1.0,0.0
-1.0,-0.08882061,1.0,1.0,0.0
1.0,1.0,0.33724302,-0.9542315,0.0
1.0,1.0,-1.0,0.5069752,0.0
1.0,0.617533,-0.23237179,-1.0,1.0
1.0,-0.27678764,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-0.8912807,1.0,-1.0,-0.84940434,0.0
-1.0,1.0,0.98543084,1.0,0.0
-1.0,-1.0,0.072686076,0.669027,1.0
-1.0,1.0,-1.0,1.0,1.0
1.0,-1.0,0.8097173,1.0,1.0
0.6246416,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,-0.539675,0.0
-1.0,0.12475529,1.0,1.0,0.0
-1.0,-0.55611193,1.0,1.0,0.0
-0.5840992,1.0,-1.0,0.28432155,0.0
1.0,1.0,0.14665526,1.0,0.0
0.63972497,0.684351,0.3624981,0.30753165,0.0
1.0,-1.0,1.0,1.0,0.0
0.7013231,-1.0,1.0,1.0,1.0
1.0,1.0,-1.0,0.28548312,0.0
1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,-0.9657321,1.0,0.0
-0.4196775,1.0,1.0,-1.0,0.0
-0.9550137,1.0,-1.0,-0.87042004,1.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,0.5197667,0.6481209,1.0,0.0
1.0,1.0,0.4616313,1.0,0.0
-1.0,-1.0,-0.8147186,0.40024704,0.0
1.0,-1.0,-1.0,1.0,0.0
-0.03892219,0.58807266,0.3432463,-0.31421897,1.0
0.7624961,-0.77183235,-1.0,1.0,0.0
-1.0,-1.0,-0.18468337,-1.0,0.0
1.0,0.95278883,1.0,1.0,0.0
0.94866645,-1.0,1.0,1.0,0.0
0.3041632,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-0.057142854,1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,0.2961669,0.0
-1.0,0.03633097,-0.7285588,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-0.14712664,-0.9676548,0.42564994,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
0.64077985,0.11295993,-0.37621033,0.16775014,0.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,1.0
-1.0,-0.38508233,-1.0,-0.5429621,0.0
-1.0,1.0,-1.0,-1.0,0.0
0.60102844,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,0.1806953,0.0
-1.0,-0.63443696,-0.28221405,1.0,0.0
1.0,-0.13523805,1.0,1.0,0.0
-1.0,-0.6553375,1.0,-0.407714,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,0.42745197,-1.0,1.0,0.0
0.878538,1.0,1.0,0.23132348,0.0
0.6849493,0.25937366,-1.0,0.32188696,1.0
1.0,-1.0,-1.0,1.0,0.0
-0.5513054,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,0.7830108,1.0
-1.0,-0.44915938,-1.0,0.96675843,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,-0.366723,-0.13347358,1.0
0.34698042,1.0,-1.0,1.0,0.0
1.0,0.89540225,0.8335459,0.052265167,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-0.7302235,-1.0,1.0,0.0
-1.0,1.0,0.33175546,1.0,1.0
-1.0,1.0,-1.0,-0.042906284,1.0
1.0,0.78158444,-0.49808004,-0.5554632,1.0
1.0,1.0,-1.0,-0.95494485,0.0
-1.0,-0.32657385,1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,-0.23742399,1.0,0.556002,0.0
1.0,1.0,1.0,0.86757123,0.0
1.0,-0.34564456,-1.0,1.0,1.0
0.22373891,1.0,-1.0,-0.15865481,1.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-0.45753235,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
0.3817355,-0.6075562,0.25714773,-0.8842422,1.0
-0.97003174,-0.23737448,-0.66944087,-0.20185661,0.0
-1.0,-1.0,-1.0,-0.7328062,0.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,-1.0,0.15730622,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,0.53624475,-1.0,1.0,1.0
-1.0,-1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
0.95478,1.0,-0.91388667,-0.8255147,1.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-0.9979929,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
-0.6379465,-0.03389105,-0.6349736,-0.40141866,1.0
0.91966367,-1.0,-1.0,0.5581683,0.0
0.17309631,0.6993172,0.020343691,1.0,0.0
0.7403029,1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,0.4150058,0.0
0.34430927,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
0.26632077,1.0,-0.1455511,1.0,0.0
1.0,0.622755,-1.0,-1.0,0.0
0.65282905,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,0.0131287575,0.0
-1.0,-0.6618754,1.0,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-0.62468004,1.0
0.8136558,-0.6425744,-0.079027,-1.0,0.0
1.0,1.0,-1.0,0.07069838,0.0
1.0,-1.0,1.0,0.09521234,0.0
1.0,1.0,-1.0,1.0,0.0
-0.032425433,-0.750432,-1.0,-0.9629712,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,1.0,0.67222226,0.0
1.0,1.0,-1.0,1.0,0.0
0.22252893,-0.7946619,-1.0,1.0,0.0
0.30157962,1.0,-1.0,-0.11959982,0.0
1.0,-1.0,-1.0,1.0,0.0
0.5772682,1.0,-1.0,0.5864,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
0.5339158,-0.37397993,-1.0,0.51932186,1.0
1.0,1.0,1.0,1.0,0.0
1.0,1.0,-0.9195103,0.47183335,0.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,-1.0,0.09534258,1.0
-1.0,-1.0,1.0,1.0,0.0
-0.052905247,1.0,-1.0,-0.3180297,0.0
1.0,-1.0,1.0,0.92763567,1.0
-0.14123869,1.0,-1.0,0.3657816,0.0
-1.0,-1.0,1.0,1.0,1.0
1.0,-0.8943514,0.55559754,1.0,0.0
1.0,0.39751175,-1.0,0.06950426,0.0
-1.0,-1.0,-1.0,1.0,0.0
-0.081217825,1.0,-0.062321126,0.78399634,0.0
-0.15343902,-0.17913139,1.0,-0.21099636,1.0
-1.0,-1.0,1.0,1.0,0.0
0.017366454,0.8824345,1.0,0.8731997,0.0
