feature_1,feature_2,feature_3,feature_4,feature_5
1.0,0.6258253,0.24320504,0.2806692,0.0
1.0,0.0057142377,1.0,-1.0,1.0
1.0,0.2640692,1.0,-1.0,0.0
1.0,1.0,1.0,-0.7384106,0.0
1.0,-1.0,-0.9025045,-0.1055634,0.0
-0.018453002,-1.0,1.0,1.0,0.0
0.19479795,0.10277927,-0.011009753,1.0,1.0
-1.0,1.0,1.0,1.0,1.0
-1.0,-0.4993363,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,-1.0,-1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
0.50400114,1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.32044333,-0.31452453,0.0
-1.0,1.0,1.0,1.0,0.0
-0.7599086,-1.0,-0.8781583,1.0,1.0
1.0,-1.0,1.0,-1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,0.7801289,-1.0,0.0
1.0,-1.0,0.424797,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
-0.4260093,0.2697808,-1.0,1.0,0.0
0.59594643,-0.31007588,1.0,-1.0,0.0
-1.0,0.99153155,1.0,1.0,1.0
-0.59912276,-0.38052738,1.0,1.0,1.0
-1.0,1.0,-1.0,-0.37747598,0.0
-0.30966914,-0.45911258,1.0,1.0,0.0
-0.5172884,1.0,-0.33495924,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
0.67191267,-0.8859248,-1.0,-0.6251332,0.0
1.0,1.0,1.0,-0.6364336,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,1.0
1.0,0.0037715435,-1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-0.32973373,1.0,-1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,0.053245783,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.77015126,-0.953084,1.0,1.0
-1.0,0.26287553,-1.0,1.0,1.0
1.0,-1.0,-0.66408265,-1.0,1.0
1.0,1.0,1.0,1.0,1.0
-1.0,0.31432223,0.8616547,-0.83830947,1.0
1.0,0.7402825,0.17973638,1.0,0.0
-1.0,-0.98962504,-0.9825069,1.0,0.0
-0.7395129,1.0,1.0,-1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,0.21580958,-1.0,1.0,1.0
-1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-1.0,-0.77390563,0.0
-1.0,0.051112592,-1.0,-1.0,1.0
-1.0,-0.17926663,1.0,-1.0,1.0
0.35775298,1.0,-1.0,0.12978429,0.0
1.0,-1.0,1.0,1.0,0.0
0.414374,0.07834238,-0.4836722,-0.078187525,1.0
1.0,1.0,1.0,0.74323356,0.0
1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,0.06894225,-1.0,0.0
1.0,0.87654805,-1.0,0.803548,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,0.65743434,-1.0,-1.0,0.0
-1.0,1.0,-1.0,-1.0,1.0
1.0,-1.0,1.0,1.0,1.0
-1.0,-0.22704375,-1.0,1.0,1.0
1.0,-0.8190149,-1.0,1.0,0.0
-0.97554755,-0.90429974,1.0,0.42832133,0.0
-0.60603553,1.0,-0.50760114,1.0,1.0
1.0,-0.85793686,1.0,1.0,0.0
0.37012842,-1.0,0.17168349,0.105386674,1.0
-1.0,1.0,1.0,-0.9850311,1.0
-1.0,-1.0,1.0,-1.0,1.0
1.0,0.068175614,1.0,1.0,0.0
-1.0,-0.5858591,-1.0,1.0,0.0
-1.0,-0.2750141,-1.0,0.80296695,0.0
1.0,-0.98179895,1.0,-0.3056656,0.0
-0.7878132,-1.0,1.0,-0.800709,0.0
-1.0,1.0,0.9399921,1.0,1.0
0.8338555,-1.0,-1.0,-1.0,1.0
-1.0,0.31586576,-1.0,-1.0,0.0
1.0,0.21509218,-1.0,-1.0,0.0
0.49307233,1.0,-1.0,-0.9985148,0.0
1.0,1.0,1.0,-1.0,0.0
-0.14110076,0.35159594,1.0,1.0,1.0
-1.0,-1.0,-1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,-1.0,0.091762036,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,1.0,-0.6551809,1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
-1.0,0.8805012,-1.0,-1.0,0.0
-1.0,1.0,0.7408949,-1.0,0.0
1.0,1.0,-1.0,-1.0,1.0
1.0,-0.26007003,-0.26020226,1.0,0.0
1.0,1.0,0.0132455975,-1.0,1.0
1.0,0.7563339,1.0,-0.18449116,1.0
-0.016260445,-1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,-0.32234943,1.0
-1.0,-1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0
1.0,0.9824244,1.0,-1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,1.0,-1.0,-1.0,0.0
-0.8164478,1.0,1.0,1.0,0.0
1.0,0.44761205,1.0,1.0,1.0
1.0,0.11475575,-0.86902565,1.0,0.0
1.0,1.0,1.0,0.54114795,1.0
-1.0,-1.0,0.95743877,1.0,0.0
1.0,-1.0,0.28177902,1.0,0.0
-0.6456722,0.9316561,-0.54016584,1.0,0.0
1.0,-0.14499676,-1.0,-1.0,1.0
-0.7867666,-1.0,-1.0,-1.0,0.0
-1.0,0.79012996,1.0,1.0,1.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.0
-0.2911021,-0.35280395,-1.0,-1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
1.0,0.16048904,1.0,1.0,1.0
1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,1.0
-0.6463169,-0.23681343,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0
-1.0,0.44886547,0.40911826,0.21688133,1.0
1.0,0.7953938,-0.08995271,1.0,0.0
-1.0,-0.22349095,-1.0,1.0,0.0
0.48711687,-1.0,-1.0,0.8757887,1.0
-1.0,-1.0,-1.0,-1.0,0.0
-1.0,-1.0,1.0,1.0,1.0
1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,0.9424223,-1.0,1.0,0.0
1.0,1.0,-0.6047274,-0.0752908,0.0
1.0,0.9725425,0.94431096,1.0,1.0
0.8380474,-0.6155189,-0.8431591,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0
0.66837305,1.0,0.6085671,-1.0,1.0
1.0,-1.0,-1.0,0.1666404,1.0
-0.0014741719,1.0,1.0,1.0,0.0
-1.0,0.60234195,-0.48772046,-1.0,1.0
-1.0,1.0,0.29392958,1.0,0.0
1.0,0.36394534,1.0,-1.0,0.0
-0.0052728653,-0.9283632,1.0,0.73902065,0.0
-1.0,1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
1.0,0.20901126,-1.0,-1.0,1.0
-1.0,0.5559437,-1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,0.2388115,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,1.0
-0.59147936,-1.0,1.0,-0.87537396,1.0
-0.909671,-1.0,1.0,0.85512674,1.0
1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
-0.9525723,1.0,-1.0,1.0,1.0
-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,-0.5746277,-1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,1.0
1.0,-0.79186916,-1.0,1.0,0.0
1.0,-0.5610471,-1.0,1.0,0.0
-1.0,1.0,0.761649,0.7404587,1.0
1.0,-1.0,1.0,1.0,0.0
1.0,0.50477266,-0.096365914,1.0,0.0
-1.0,-0.52239174,1.0,-1.0,0.0
1.0,0.28994012,-1.0,1.0,0.0
-1.0,-1.0,-1.0,0.610243,0.0
0.4757356,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,1.0
-1.0,-0.84910566,-1.0,1.0,1.0
1.0,-0.57611555,1.0,-1.0,0.0
1.0,-0.95871365,1.0,-1.0,0.0
0.8942006,0.278213,1.0,-0.15523207,0.0
-1.0,0.6998837,1.0,1.0,0.0
0.21464235,0.13597292,1.0,1.0,1.0
1.0,-0.7261099,1.0,-0.22327411,0.0
-1.0,-0.82514346,1.0,-1.0,1.0
1.0,1.0,1.0,-0.893823,0.0
1.0,1.0,-1.0,1.0,0.0
-0.17105716,0.03868103,1.0,1.0,1.0
1.0,1.0,-1.0,-0.46217906,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,-0.08801651,-1.0,1.0,0.0
0.33249593,1.0,1.0,-1.0,1.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,0.6772871,-1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
1.0,0.036591053,1.0,-1.0,1.0
1.0,1.0,0.48091364,-0.5808647,0.0
1.0,1.0,-1.0,0.7166091,0.0
1.0,-1.0,-1.0,1.0,1.0
1.0,-1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,-1.0,0.6013478,0.0
-0.31942642,1.0,-1.0,-1.0,1.0
-1.0,1.0,-1.0,1.0,1.0
0.24199787,1.0,1.0,-0.3369918,1.0
1.0,0.97200084,1.0,0.76310295,1.0
-1.0,0.12578693,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,1.0
-1.0,-0.1540029,-1.0,-1.0,0.0
-1.0,-1.0,1.0,0.39452636,1.0
-1.0,-1.0,-1.0,1.0,1.0
1.0,0.20360708,-0.75159484,1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-0.9173697,1.0,0.3542688,0.0
1.0,1.0,1.0,1.0,0.0
1.0,0.5241972,-1.0,0.702551,1.0
-0.7726026,-0.2579108,1.0,-1.0,0.0
1.0,1.0,0.9735595,1.0,0.0
1.0,1.0,1.0,0.44946408,1.0
1.0,1.0,-1.0,-1.0,0.0
1.0,1.0,-1.0,-0.29479778,1.0
1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,-0.14839673,1.0
1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,1.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-0.20076162,1.0,0.20948422,0.0
1.0,1.0,0.37232947,-0.8943796,1.0
-0.10667774,-1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
1.0,1.0,1.0,0.4722613,0.0
1.0,1.0,-1.0,1.0,1.0
-0.9159721,-1.0,1.0,-0.6954322,1.0
-1.0,1.0,-1.0,-1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,-0.1697191,1.0,0.47203526,0.0
-1.0,1.0,1.0,0.8921778,1.0
-1.0,0.746295,0.5725071,1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,-0.18771857,-1.0,1.0,0.0
0.4765411,1.0,1.0,1.0,0.0
1.0,1.0,-0.04727435,0.7528059,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,-0.97653455,-1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,-0.06666857,1.0,1.0,1.0
1.0,0.0073980093,0.2845398,-1.0,1.0
1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,0.9070637,-0.42997608,-0.18883419,1.0
1.0,1.0,-1.0,-0.11114228,0.0
1.0,-1.0,0.6297527,-1.0,1.0
1.0,1.0,1.0,1.0,1.0
-1.0,-0.6587537,1.0,1.0,0.0
1.0,-1.0,1.0,-0.88373935,0.0
1.0,1.0,1.0,1.0,0.0
-0.034108385,-1.0,1.0,-0.7770382,1.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,0.5259384,-1.0,0.0
1.0,0.3667783,-0.3546764,1.0,1.0
1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.0
1.0,-0.5980586,-1.0,1.0,0.0
1.0,1.0,0.9105309,0.8253472,0.0
-1.0,-0.23916376,-1.0,1.0,0.0
1.0,-0.24621779,-1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-0.411371,0.0015847683,1.0,0.0
1.0,1.0,-0.7149726,1.0,0.0
-1.0,-0.01037544,-0.23516993,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-0.52164865,1.0,1.0,-0.15825522,1.0
1.0,1.0,1.0,1.0,0.0
0.27151796,-0.16939226,-1.0,-1.0,1.0
1.0,0.13244969,1.0,-1.0,0.0
0.101624906,-1.0,1.0,1.0,0.0
1.0,1.0,-1.0,0.22065485,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.481556,0.0
1.0,-1.0,-1.0,-1.0,0.0
-1.0,1.0,0.28528917,1.0,0.0
1.0,-0.7162171,-1.0,1.0,1.0
1.0,-0.5877651,-1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
0.8970887,-1.0,-0.3290553,1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
-1.0,1.0,0.5481974,0.18425572,0.0
-1.0,-0.29816794,-1.0,-1.0,1.0
1.0,0.055924356,0.66104007,-1.0,0.0
1.0,-0.7400957,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-0.5671751,-0.29681844,1.0,1.0
1.0,-1.0,-1.0,-1.0,1.0
1.0,-0.13353562,1.0,1.0,1.0
-1.0,1.0,1.0,-1.0,1.0
-1.0,-0.22731596,1.0,1.0,0.0
-1.0,-0.13727444,-1.0,-0.6903262,0.0
1.0,1.0,0.4175505,-1.0,0.0
0.8217138,1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,-0.98870736,1.0,-1.0,0.0
1.0,0.79479444,1.0,-1.0,0.0
1.0,-1.0,1.0,0.65586877,0.0
1.0,0.62693423,-1.0,-1.0,1.0
1.0,0.60495883,-0.6894334,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,0.16679955,1.0,1.0,1.0
1.0,0.68364716,1.0,1.0,0.0
1.0,1.0,1.0,-0.75121427,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
-0.20101148,1.0,1.0,0.33311248,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,1.0,-0.12914902,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,0.28884143,-1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,1.0
-1.0,1.0,0.8697945,1.0,1.0
-1.0,0.95137745,-1.0,-0.92137563,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,0.15590084,-1.0,-0.6399461,1.0
1.0,1.0,1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,-0.26180527,1.0,0.0
-1.0,-1.0,1.0,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
-1.0,0.9604299,-1.0,0.15576899,0.0
0.6342236,-1.0,-1.0,-0.7553332,0.0
-1.0,-1.0,1.0,0.037722826,1.0
-1.0,1.0,0.42145658,-1.0,0.0
-1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,-1.0,1.0
1.0,0.21602815,-1.0,0.9661928,0.0
1.0,-1.0,-1.0,-1.0,0.0
-0.25377488,1.0,1.0,1.0,1.0
1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,-0.15924561,1.0
1.0,1.0,-0.41241953,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
0.157118,-0.24986297,-1.0,-1.0,0.0
-1.0,0.22058052,-1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,-1.0,-1.0,1.0
-1.0,1.0,-1.0,0.61296356,0.0
1.0,0.50948817,-0.7517741,-1.0,1.0
-1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,0.0
1.0,-0.5413789,1.0,-1.0,0.0
1.0,0.68060666,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,0.9457545,-1.0,1.0
1.0,0.39969346,1.0,0.06039226,1.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,0.32401425,-1.0,1.0,0.0
-1.0,-0.052535653,-1.0,0.16555053,0.0
-1.0,1.0,1.0,-1.0,0.0
0.9948848,-1.0,-0.08366665,0.9719193,0.0
1.0,0.56623137,1.0,-1.0,0.0
1.0,-1.0,-0.8609861,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
-0.06968492,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
0.8500743,-0.852391,1.0,-1.0,0.0
-1.0,-1.0,1.0,-0.07394624,0.0
1.0,-1.0,-1.0,1.0,1.0
-0.49584365,0.02154632,1.0,1.0,0.0
-1.0,0.45599806,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
-0.56080127,1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-0.39710003,1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
1.0,0.21411744,-1.0,1.0,0.0
1.0,0.31575894,1.0,-1.0,0.0
-0.92998874,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,1.0
-1.0,-0.17799151,-1.0,1.0,0.0
1.0,1.0,-0.28491515,1.0,0.0
-1.0,0.6918616,-1.0,1.0,0.0
-1.0,0.2490521,-0.029507488,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,0.004030168,1.0,-1.0,1.0
-1.0,-0.34843904,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
1.0,-0.00814867,-0.028033435,-1.0,1.0
1.0,1.0,-1.0,-1.0,1.0
0.55497956,1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,0.6753368,1.0
-1.0,0.27561092,-1.0,-0.037780404,0.0
1.0,-0.104012966,-1.0,-1.0,1.0
1.0,1.0,1.0,-1.0,1.0
1.0,0.07414445,0.40948966,1.0,0.0
1.0,-0.6420543,-1.0,0.4382373,0.0
-1.0,0.93913364,1.0,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,-0.1797545,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-0.4376441,0.08491546,-0.94154084,1.0,1.0
1.0,0.49959934,-1.0,1.0,0.0
-1.0,0.028583646,1.0,1.0,1.0
-0.5967005,1.0,1.0,0.61917114,1.0
-1.0,1.0,0.051172465,1.0,1.0
1.0,-0.90471745,-1.0,-1.0,1.0
1.0,-0.35397336,1.0,-0.18027067,0.0
-1.0,-0.13742888,-1.0,-1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
0.48163456,1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,0.0
-1.0,-0.9674716,0.16429311,1.0,1.0
-1.0,1.0,1.0,1.0,1.0
1.0,0.49470502,-0.36636645,-1.0,1.0
1.0,0.51197314,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,0.93880975,-1.0,1.0,1.0
-0.7981554,-1.0,0.42626494,0.54670703,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,-0.5645762,1.0,0.72877,1.0
1.0,-1.0,-0.16944492,-1.0,0.0
-1.0,1.0,-1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,0.7485104,1.0,1.0
0.7898371,0.08142835,1.0,1.0,0.0
-0.008005261,-1.0,-1.0,-1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,0.66650534,1.0
0.228236,-1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
0.1827718,-1.0,-1.0,0.05974284,0.0
-1.0,-1.0,0.99415004,1.0,1.0
1.0,-0.4459437,-1.0,-1.0,1.0
-1.0,1.0,1.0,-0.45041466,0.0
1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-1.0,0.69158053,0.0
1.0,1.0,1.0,1.0,0.0
0.12506929,1.0,-1.0,1.0,1.0
-1.0,-0.10808402,1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,0.0
1.0,0.697413,1.0,-1.0,1.0
1.0,-1.0,1.0,1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
-0.19402182,1.0,1.0,0.3527738,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,-0.1497575,-1.0,1.0,1.0
-0.0018234849,0.053185523,-1.0,-1.0,0.0
-1.0,-1.0,1.0,0.0072413683,0.0
1.0,1.0,-1.0,-1.0,1.0
1.0,-1.0,1.0,1.0,1.0
1.0,1.0,-1.0,1.0,1.0
0.549366,0.9512505,-1.0,-1.0,0.0
1.0,1.0,0.9533741,1.0,0.0
-1.0,1.0,0.10310455,-0.6720612,1.0
-1.0,-0.9226279,1.0,-1.0,1.0
1.0,-0.6917115,-1.0,1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
0.19961834,1.0,1.0,-0.4878171,1.0
1.0,-1.0,-1.0,-1.0,1.0
1.0,-1.0,-1.0,0.8521519,1.0
1.0,0.43596274,1.0,-1.0,0.0
-1.0,0.5425909,1.0,1.0,0.0
-1.0,-0.53957886,-1.0,-1.0,0.0
0.9334707,1.0,-1.0,-1.0,0.0
-1.0,-0.7751503,1.0,-1.0,0.0
-1.0,1.0,-0.86143476,-1.0,0.0
-1.0,0.18260384,1.0,-1.0,0.0
1.0,-1.0,0.36282998,1.0,1.0
-1.0,-1.0,-1.0,-1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,1.0
-0.63171256,0.47081342,0.47802243,-0.13551095,1.0
0.77804786,-1.0,-0.22113827,-1.0,0.0
1.0,1.0,1.0,1.0,1.0
1.0,-1.0,0.43053707,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,1.0,0.68557644,-1.0,1.0
-1.0,-1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,0.69729173,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,-1.0,-1.0,1.0
0.20648897,-1.0,-0.6588721,0.0062408447,1.0
1.0,-0.16334021,1.0,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,1.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,-1.0,1.0,1.0
-0.7133486,1.0,1.0,1.0,0.0
1.0,1.0,-0.42396343,-1.0,1.0
-1.0,-0.42610478,1.0,1.0,1.0
1.0,-0.6450684,1.0,1.0,1.0
1.0,-0.5114584,-1.0,-1.0,1.0
1.0,0.936648,0.4837752,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,-0.8713584,0.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
-0.16429922,0.5460197,1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,-0.767167,-0.7373156,1.0,1.0
-1.0,1.0,1.0,1.0,1.0
1.0,-0.4298404,1.0,1.0,1.0
1.0,1.0,1.0,-1.0,1.0
0.19873127,1.0,1.0,1.0,1.0
-0.36821342,-1.0,-1.0,1.0,0.0
0.7527255,-0.8960099,0.90119004,-1.0,0.0
-1.0,1.0,0.9053258,1.0,0.0
-1.0,-0.8206183,1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,0.0
0.5617312,1.0,-1.0,-1.0,0.0
-0.7182754,1.0,-0.82724035,-1.0,1.0
-1.0,1.0,-1.0,-1.0,1.0
1.0,0.9713481,1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,1.0,1.0,1.0
0.013361514,-0.2015408,-0.032957837,1.0,0.0
1.0,1.0,0.7234079,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
-0.44524133,1.0,0.5617692,-0.20178191,1.0
-0.7385644,1.0,-1.0,-0.5316988,1.0
-1.0,1.0,1.0,1.0,0.0
-0.61915857,1.0,1.0,1.0,1.0
-1.0,1.0,-1.0,0.19568819,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,-0.56721216,1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-0.26312578,-1.0,0.0
0.61681926,1.0,-1.0,1.0,1.0
-1.0,-1.0,0.18857189,-1.0,0.0
1.0,0.35705757,0.25207993,-1.0,1.0
1.0,-1.0,1.0,-1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
0.98007846,-0.12080076,-1.0,-0.03160976,1.0
1.0,-0.07892382,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0
-0.20025727,-1.0,1.0,-1.0,1.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-0.01930058,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,-1.0,1.0
-1.0,0.4015311,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,0.0
-0.87637985,1.0,-1.0,1.0,1.0
0.7404725,-0.50982666,-0.36757845,-0.15601651,0.0
1.0,-1.0,-0.23097327,1.0,0.0
1.0,1.0,-1.0,1.0,1.0
-1.0,-0.8756445,1.0,-0.02469027,0.0
-1.0,0.2501772,-1.0,1.0,0.0
0.14631173,0.4088328,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,1.0,0.013461739,-1.0,0.0
1.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
-0.99476874,1.0,1.0,-0.0103030205,1.0
-0.8446813,-1.0,-0.20063457,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
0.5635907,1.0,-1.0,-1.0,0.0
0.9566165,-0.1740666,-1.0,-0.045505285,1.0
